0.631017	0.887504	0.194906	0.304663	0.371078	0.376588	0.598836	0.492448	0.876295	0.790473	0.272996	0.405363	0.272329	0.735043	0.906740	0.743276	0.186607	0.204648	0.345856	0.710161	0.586920	0.412686	0.972256	0.332794	0.551357	0.937621	0.239535	0.289481	0.414547	0.538601	0.123398	0.924257	0.756688	0.510570	0.927726	0.384004	0.883394	0.375020	0.511362	0.757096	0.976741	0.000864	0.291267	0.778226	0.202162	0.751347	0.701507	0.826989	0.472767	0.954660	0.224639	0.955408	0.607533	0.896925	0.102395	0.129362	0.766727	0.978844	0.919843	0.568574	0.657563	0.160800	0.916529	0.059661	0.097123	0.207257	0.645522	0.549521	0.581490	0.658992	0.808445	0.300259	0.240057	0.967072	0.167577	0.291100	0.987300	0.716156	0.748459	0.525807	0.738189	0.632875	0.035984	0.268505	0.275132	0.125420	0.224238	0.179849	0.503072	0.319774	0.186303	0.596332	0.132784	0.130705	0.374112	0.458289	0.439381	0.255072	0.405698	0.633687	
0.657469	0.442139	0.354078	0.321041	0.328739	0.618045	0.429147	0.204704	0.036365	0.978303	0.843635	0.281948	0.624800	0.686507	0.876081	0.054412	0.798260	0.938680	0.290903	0.191353	0.696271	0.689626	0.776058	0.089634	0.098687	0.804478	0.305279	0.633184	0.658745	0.012412	0.276218	0.979750	0.365721	0.723415	0.752934	0.398664	0.047135	0.094446	0.327672	0.150854	0.989679	0.019500	0.953949	0.453350	0.420582	0.454604	0.078859	0.695204	0.852174	0.446913	0.434183	0.015292	0.043380	0.070688	0.856477	0.527968	0.076280	0.224292	0.257740	0.716385	0.701163	0.074024	0.621953	0.536903	0.458831	0.136392	0.414994	0.155069	0.408583	0.750136	0.686018	0.333673	0.818562	0.053241	0.864343	0.544075	0.002982	0.962382	0.919648	0.577961	0.153442	0.090235	0.070819	0.371296	0.768458	0.592983	0.521528	0.655714	0.933762	0.033639	0.273071	0.388082	0.168016	0.182037	0.525463	0.929932	0.896144	0.864199	0.942227	0.666228	
0.644689	0.634434	0.837493	0.471629	0.613228	0.032389	0.644646	0.788617	0.860954	0.734416	0.223031	0.415027	0.103689	0.834680	0.414247	0.749144	0.984700	0.485156	0.675608	0.090398	0.152240	0.662918	0.945286	0.024492	0.574735	0.298690	0.091795	0.387513	0.466082	0.828900	0.217541	0.901091	0.668985	0.385331	0.718653	0.205662	0.077481	0.559974	0.013964	0.652749	0.422212	0.183505	0.101532	0.568028	0.650301	0.102067	0.546195	0.223511	0.719649	0.008423	0.677503	0.338536	0.483607	0.252611	0.190315	0.360077	0.029978	0.575021	0.702618	0.121722	0.525102	0.856971	0.173488	0.678485	0.322646	0.967924	0.534431	0.886017	0.560844	0.730045	0.366558	0.097331	0.769525	0.635444	0.504379	0.370620	0.854144	0.840195	0.148542	0.556423	0.069116	0.041636	0.343827	0.446842	0.903091	0.291915	0.770342	0.772538	0.111864	0.238477	0.933749	0.758686	0.881529	0.245660	0.199000	0.660957	0.638109	0.496618	0.307445	0.561572	
0.012764	0.936905	0.965665	0.530865	0.141681	0.765028	0.854378	0.116267	0.117853	0.467378	0.699992	0.945256	0.356676	0.975053	0.798437	0.533361	0.803383	0.669034	0.517031	0.350357	0.632529	0.053041	0.450485	0.742576	0.272097	0.906900	0.878354	0.252993	0.655664	0.898620	0.455926	0.379877	0.306308	0.867900	0.862081	0.661870	0.964619	0.001471	0.343679	0.764135	0.003989	0.475910	0.587721	0.120351	0.256514	0.130552	0.314183	0.645113	0.376682	0.728680	0.731096	0.793040	0.653103	0.380060	0.511342	0.664680	0.037716	0.441315	0.679015	0.760602	0.154475	0.523793	0.054368	0.060466	0.444096	0.858645	0.233020	0.322055	0.193646	0.201004	0.722051	0.943922	0.946529	0.867750	0.254224	0.826835	0.257903	0.936594	0.321442	0.276428	0.862010	0.994352	0.409936	0.010280	0.569285	0.157615	0.201749	0.272840	0.871776	0.212460	0.629581	0.303408	0.128608	0.127317	0.663954	0.515997	0.708661	0.703722	0.207313	0.965691	
0.441565	0.141654	0.795739	0.437335	0.349355	0.760577	0.547291	0.986738	0.617040	0.192111	0.909274	0.042489	0.954098	0.293449	0.284486	0.900035	0.237531	0.155826	0.091721	0.548353	0.360341	0.264461	0.708746	0.133928	0.363200	0.438063	0.291251	0.635400	0.454850	0.729897	0.651980	0.035262	0.996351	0.835117	0.535407	0.780064	0.561076	0.073935	0.956628	0.921133	0.643409	0.338295	0.902437	0.184071	0.687846	0.801155	0.149668	0.408518	0.652893	0.200282	0.583544	0.918457	0.821984	0.488347	0.436604	0.576589	0.373699	0.497321	0.384849	0.860122	0.089892	0.719513	0.542489	0.346577	0.990049	0.539620	0.707604	0.245003	0.437512	0.843765	0.416253	0.853485	0.231619	0.926524	0.598082	0.547765	0.960679	0.878219	0.373596	0.118696	0.241783	0.783837	0.344990	0.177674	0.851490	0.157023	0.683393	0.358950	0.471081	0.359089	0.589595	0.357354	0.249644	0.960959	0.587181	0.228617	0.729027	0.286263	0.785897	0.211356	
0.173804	0.176565	0.168823	0.958063	0.110337	0.923057	0.001070	0.928817	0.412952	0.237853	0.305295	0.793019	0.912969	0.905678	0.464638	0.731039	0.374905	0.321109	0.930575	0.227815	0.403250	0.981386	0.071192	0.104499	0.286013	0.012923	0.585424	0.717399	0.699887	0.432330	0.531161	0.807033	0.530307	0.367480	0.637760	0.366240	0.753768	0.032395	0.583971	0.349019	0.195445	0.165408	0.312305	0.736662	0.902557	0.453818	0.076127	0.216120	0.651896	0.316440	0.800655	0.749322	0.004226	0.973809	0.097608	0.044199	0.365517	0.216784	0.185894	0.046222	0.713256	0.619734	0.614405	0.145073	0.835456	0.355019	0.336271	0.795947	0.575202	0.403725	0.751045	0.417098	0.626858	0.691482	0.351855	0.112439	0.594307	0.600274	0.275597	0.255982	0.897144	0.812539	0.486827	0.679096	0.050748	0.586546	0.040501	0.128049	0.373054	0.517392	0.937625	0.415904	0.734319	0.527359	0.829523	0.617899	0.481719	0.249149	0.940669	0.978556	
0.973570	0.477754	0.019311	0.945117	0.408436	0.786013	0.879985	0.905868	0.266463	0.099620	0.484086	0.085240	0.082400	0.547998	0.403181	0.833219	0.496900	0.104637	0.786449	0.673583	0.592962	0.757470	0.765637	0.655122	0.619672	0.955808	0.940780	0.729952	0.585834	0.673809	0.795917	0.541486	0.426838	0.634876	0.710716	0.733359	0.952937	0.620040	0.794253	0.047219	0.697710	0.681941	0.351753	0.665077	0.776634	0.550080	0.712667	0.030473	0.904899	0.787509	0.838558	0.429405	0.608702	0.219889	0.958336	0.132649	0.912433	0.122217	0.670288	0.978663	0.323573	0.043757	0.614460	0.528409	0.780020	0.472503	0.749670	0.328191	0.630327	0.037168	0.933990	0.231328	0.135107	0.735167	0.678923	0.730744	0.347203	0.891605	0.279297	0.702161	0.336638	0.466399	0.733525	0.605410	0.323103	0.519844	0.438621	0.701740	0.397274	0.718009	0.816569	0.713398	0.564455	0.882008	0.835034	0.415588	0.446783	0.202862	0.541842	0.463468	
0.152684	0.609408	0.799769	0.980158	0.257836	0.266874	0.539199	0.189744	0.011398	0.503240	0.712373	0.676156	0.621538	0.392452	0.643456	0.883293	0.426516	0.574298	0.505756	0.504894	0.228813	0.044746	0.141294	0.861800	0.980440	0.126508	0.266380	0.017711	0.904950	0.280238	0.131781	0.535556	0.509355	0.118493	0.234401	0.098930	0.075402	0.792912	0.305763	0.713874	0.138198	0.058118	0.617531	0.776226	0.988703	0.740521	0.592848	0.751452	0.384933	0.122586	0.661946	0.182630	0.396129	0.799534	0.913304	0.063526	0.309522	0.018009	0.345438	0.197979	0.087007	0.882814	0.607698	0.058885	0.561558	0.239632	0.401683	0.201163	0.199070	0.525393	0.860490	0.288965	0.924353	0.754121	0.253703	0.603769	0.742178	0.562580	0.165378	0.772242	0.848526	0.801534	0.845329	0.006620	0.559086	0.435990	0.118107	0.828782	0.017597	0.264683	0.899357	0.417234	0.098352	0.870436	0.452032	0.393109	0.446576	0.279022	0.296457	0.321662	
0.324617	0.602716	0.572150	0.742928	0.262590	0.114712	0.618098	0.083197	0.880386	0.051888	0.857928	0.340191	0.316942	0.262367	0.210279	0.109151	0.023998	0.453295	0.586369	0.923900	0.304167	0.353446	0.949449	0.636097	0.271099	0.968491	0.733795	0.383048	0.385181	0.624825	0.940831	0.225182	0.484908	0.751836	0.017910	0.708977	0.353211	0.778926	0.432517	0.540971	0.655936	0.955584	0.241520	0.438782	0.220558	0.140536	0.599269	0.520599	0.844168	0.311928	0.277422	0.287032	0.398980	0.407701	0.171943	0.186417	0.220919	0.151936	0.754734	0.927323	0.767163	0.974285	0.118753	0.930132	0.567298	0.470112	0.315945	0.523096	0.296684	0.587671	0.592012	0.834615	0.924264	0.492541	0.222087	0.268841	0.783202	0.616717	0.719416	0.549103	0.909377	0.706297	0.371662	0.479363	0.788136	0.827007	0.436402	0.340600	0.721266	0.345278	0.779114	0.587478	0.547406	0.017029	0.745511	0.948113	0.845992	0.143667	0.973041	0.070187	
0.288865	0.633896	0.144554	0.393340	0.816039	0.986295	0.135505	0.268499	0.186857	0.894959	0.698359	0.253710	0.434949	0.565736	0.590432	0.728500	0.789780	0.044485	0.585736	0.264507	0.118280	0.699229	0.339204	0.121507	0.291562	0.303810	0.535901	0.840564	0.107600	0.371999	0.544015	0.997524	0.303616	0.184938	0.501571	0.102338	0.575211	0.599740	0.491183	0.098928	0.134386	0.900272	0.049031	0.136622	0.909058	0.869094	0.604697	0.185479	0.728665	0.899184	0.316586	0.554898	0.190718	0.043729	0.398243	0.875511	0.458957	0.951916	0.749263	0.159354	0.954717	0.591229	0.628036	0.590055	0.704441	0.442825	0.812544	0.654505	0.259775	0.325888	0.200316	0.237351	0.988002	0.481943	0.482549	0.694773	0.773587	0.845490	0.001613	0.184910	0.460527	0.186017	0.624406	0.397395	0.266015	0.414164	0.608353	0.106075	0.770747	0.434763	0.078769	0.972009	0.133587	0.488195	0.508982	0.892113	0.192423	0.444732	0.315631	0.483041	
0.151615	0.231498	0.356726	0.817082	0.919005	0.123091	0.716179	0.123821	0.268961	0.260938	0.543111	0.620238	0.774792	0.631197	0.840512	0.226607	0.563890	0.612189	0.510063	0.378987	0.846763	0.945043	0.036746	0.346177	0.286217	0.384113	0.143680	0.580379	0.647389	0.975748	0.714820	0.813300	0.839827	0.414251	0.098455	0.440707	0.904695	0.024311	0.498530	0.563277	0.881673	0.873123	0.493587	0.753504	0.090375	0.558903	0.974097	0.012761	0.498181	0.048766	0.270099	0.510699	0.329862	0.329858	0.654303	0.891645	0.721993	0.294937	0.216272	0.019859	0.871643	0.603482	0.207125	0.566151	0.723390	0.283861	0.048545	0.623219	0.361815	0.207796	0.365012	0.113914	0.649988	0.532890	0.071230	0.353972	0.697032	0.016417	0.260451	0.615017	0.758570	0.178528	0.229345	0.034369	0.158436	0.642340	0.257769	0.354096	0.812861	0.120037	0.966744	0.363170	0.379967	0.299373	0.417268	0.161243	0.485609	0.626477	0.052074	0.192774	
0.984945	0.877477	0.814908	0.694122	0.445737	0.860525	0.971695	0.464200	0.887158	0.034994	0.381967	0.891696	0.928934	0.609249	0.664277	0.997372	0.339091	0.991702	0.861875	0.542272	0.546505	0.218463	0.464426	0.687102	0.411357	0.759761	0.189135	0.927188	0.014404	0.788378	0.852454	0.086839	0.374556	0.479542	0.593125	0.646402	0.757383	0.810615	0.890698	0.591958	0.574974	0.760567	0.824087	0.147013	0.624372	0.273835	0.638168	0.031043	0.345557	0.494851	0.601270	0.307440	0.660951	0.226397	0.950772	0.648778	0.193491	0.714004	0.855392	0.917881	0.762886	0.520041	0.251039	0.323010	0.138332	0.875221	0.687881	0.847668	0.157573	0.825010	0.400514	0.887115	0.070916	0.670606	0.934800	0.063903	0.150568	0.529832	0.493741	0.084257	0.926862	0.297171	0.906616	0.166502	0.318119	0.845449	0.478443	0.399433	0.199101	0.767195	0.655371	0.911232	0.604921	0.978375	0.979561	0.338660	0.810085	0.405943	0.991235	0.703027	
0.545997	0.434688	0.593963	0.974708	0.337891	0.781931	0.603518	0.877557	0.653962	0.693592	0.830760	0.788137	0.555766	0.592229	0.599495	0.820196	0.429437	0.070469	0.319086	0.908612	0.558704	0.275869	0.257721	0.783289	0.171662	0.432090	0.507001	0.979858	0.393458	0.109398	0.237476	0.092630	0.037327	0.476045	0.870383	0.237333	0.996548	0.565153	0.573070	0.466008	0.801961	0.496877	0.192071	0.532772	0.606926	0.848146	0.705812	0.000327	0.608065	0.034514	0.062119	0.321282	0.584585	0.990623	0.796064	0.886265	0.689024	0.644639	0.511428	0.435374	0.890027	0.458195	0.666632	0.231771	0.981246	0.339536	0.787012	0.889028	0.065911	0.836697	0.368138	0.711232	0.876549	0.920247	0.384147	0.548024	0.774299	0.412696	0.602962	0.679527	0.095734	0.795515	0.544998	0.192581	0.106534	0.738433	0.078523	0.449564	0.586340	0.010570	0.996433	0.480972	0.350326	0.541268	0.355803	0.107935	0.199796	0.315690	0.223480	0.407136	
0.579257	0.592126	0.453075	0.368270	0.917867	0.627381	0.623482	0.709726	0.831627	0.542985	0.438517	0.780441	0.442452	0.642496	0.936838	0.093961	0.621115	0.992872	0.795060	0.085705	0.380548	0.141841	0.846985	0.347238	0.664934	0.145733	0.170304	0.310787	0.837538	0.088650	0.467784	0.205328	0.104195	0.657121	0.623913	0.630296	0.516486	0.557145	0.070122	0.352528	0.356726	0.767563	0.207066	0.422005	0.792175	0.250179	0.979920	0.701267	0.452597	0.605349	0.111934	0.596190	0.992386	0.356191	0.572977	0.051281	0.901543	0.238867	0.235853	0.675848	0.760569	0.618850	0.203689	0.363417	0.474755	0.579180	0.765285	0.545885	0.366086	0.606188	0.659969	0.841715	0.221250	0.785513	0.946788	0.954047	0.468025	0.810442	0.676113	0.171243	0.326228	0.445003	0.462998	0.191032	0.168043	0.824854	0.673649	0.482402	0.518506	0.150690	0.613157	0.076430	0.637708	0.945189	0.141057	0.930748	0.119678	0.757989	0.870697	0.350816	
0.508725	0.894071	0.324036	0.222976	0.646622	0.791711	0.039572	0.153192	0.003297	0.323764	0.217902	0.948005	0.744333	0.551329	0.089140	0.480104	0.024467	0.981108	0.878095	0.770504	0.253908	0.337872	0.465266	0.689229	0.700838	0.714135	0.284127	0.243799	0.258163	0.703473	0.116943	0.402289	0.399219	0.304749	0.686294	0.631931	0.550157	0.307210	0.790258	0.739842	0.103372	0.051706	0.173262	0.611358	0.482220	0.576531	0.328432	0.527289	0.700867	0.700232	0.716486	0.618296	0.611703	0.289737	0.826149	0.599906	0.710402	0.218725	0.471966	0.534198	0.932863	0.300999	0.304239	0.410274	0.198997	0.745399	0.882235	0.407521	0.376378	0.528333	0.645363	0.029003	0.700078	0.565757	0.022888	0.039908	0.744240	0.510923	0.484157	0.705946	0.447097	0.616764	0.229213	0.199935	0.016915	0.272654	0.024279	0.984951	0.943331	0.303870	0.691921	0.834188	0.074462	0.959226	0.655553	0.636849	0.467329	0.235434	0.752814	0.134835	
0.378977	0.324864	0.845848	0.269686	0.413967	0.517607	0.248247	0.179375	0.237051	0.461936	0.503449	0.689473	0.685633	0.750474	0.754185	0.884159	0.823651	0.359096	0.088123	0.757641	0.837723	0.007101	0.573134	0.393772	0.138299	0.471236	0.662213	0.101416	0.585661	0.901492	0.830872	0.598667	0.373473	0.208916	0.371668	0.739291	0.166194	0.663946	0.159254	0.331573	0.262943	0.891324	0.009596	0.090724	0.186857	0.106199	0.905128	0.898640	0.062608	0.883933	0.548466	0.662070	0.973079	0.552678	0.960483	0.847500	0.295182	0.342996	0.867381	0.194612	0.678621	0.714608	0.579919	0.507979	0.098086	0.542505	0.390428	0.497306	0.398789	0.963579	0.942063	0.368108	0.368794	0.131523	0.852320	0.708090	0.802189	0.774082	0.804199	0.081759	0.704303	0.888143	0.213994	0.483993	0.633678	0.856338	0.343546	0.663840	0.111739	0.112730	0.213481	0.906186	0.665441	0.588177	0.343557	0.758767	0.885857	0.286269	0.460452	0.077420	
0.900122	0.195013	0.951331	0.321873	0.608006	0.522535	0.772908	0.963953	0.762073	0.609626	0.180542	0.870756	0.734089	0.596494	0.835741	0.477475	0.590036	0.402525	0.335003	0.097859	0.173276	0.430683	0.687331	0.053559	0.716675	0.164249	0.337250	0.571383	0.175716	0.610234	0.599967	0.257329	0.283752	0.984399	0.050018	0.955858	0.643055	0.897681	0.881363	0.530048	0.793960	0.182140	0.123354	0.932962	0.856792	0.120854	0.617372	0.818114	0.550165	0.587963	0.221299	0.580847	0.065045	0.243760	0.734104	0.755668	0.852028	0.941243	0.194384	0.078703	0.218079	0.365926	0.212585	0.816213	0.745616	0.330293	0.708868	0.981211	0.209098	0.284823	0.712786	0.114326	0.248243	0.264044	0.237899	0.757545	0.927525	0.352062	0.066646	0.353669	0.964197	0.936332	0.342989	0.560621	0.184636	0.877238	0.705377	0.840761	0.248231	0.836292	0.704941	0.758165	0.874565	0.689326	0.292800	0.446439	0.993007	0.383585	0.666373	0.026116	
